number,event_time,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,sqft_basement,yr_built
7205,2024-12-12T02:54:13Z,2014,630000,4,2,9680,2900,2,3,7,1990,910,1947
14934,2024-12-12T02:54:13Z,2014,245000,2,1,7230,1840,1,3,7,1570,270,1938
10866,2024-12-12T02:54:13Z,2014,540000,3,2,5000,2520,3,3,9,2520,0,1990
11795,2024-12-12T02:54:13Z,2015,688888,3,3,9825,2580,1,4,9,1760,820,1978
17103,2024-12-12T02:54:13Z,2015,435000,3,2,6000,3110,1,3,8,1560,1550,1967
7960,2024-12-12T02:54:13Z,2015,305000,3,1,7862,1460,1,3,7,1460,0,1965
11001,2024-12-12T02:54:13Z,2015,280000,3,2,7918,1580,2,3,7,1580,0,1994
403,2024-12-12T02:54:13Z,2015,437000,3,2,22357,1750,2,3,8,1750,0,1994
9187,2024-12-12T02:54:13Z,2014,570000,3,1,36210,1930,1,3,8,1930,0,1977
5743,2024-12-12T02:54:13Z,2014,397500,4,2,7859,2570,2,3,8,2570,0,1992
14861,2024-12-12T02:54:13Z,2014,375000,3,1,7294,2000,1,3,7,1520,480,1965
16882,2024-12-12T02:54:13Z,2014,524000,3,2,73151,2430,1,3,8,2430,0,1974
9365,2024-12-12T02:54:13Z,2014,615000,5,2,4180,2130,1,5,7,1270,860,1926
2965,2024-12-12T02:54:13Z,2015,510000,2,1,6480,810,1,5,6,810,0,1942
18334,2024-12-12T02:54:13Z,2014,480000,5,3,15435,2240,1,5,7,1390,850,1952
17417,2024-12-12T02:54:13Z,2015,475000,5,2,5298,3100,2,3,7,3100,0,2007
2953,2024-12-12T02:54:13Z,2014,438000,4,2,8545,1970,2,3,8,1970,0,2004
6592,2024-12-12T02:54:13Z,2014,814000,4,2,8820,2840,1,5,8,1420,1420,1952
6066,2024-12-12T02:54:13Z,2014,399950,3,1,5223,1560,1,4,7,810,750,1940
1162,2024-12-12T02:54:13Z,2014,435000,6,3,8620,2400,2,3,8,1640,760,1987
10170,2024-12-12T02:54:13Z,2014,389950,4,2,8060,3140,2,3,9,3140,0,1991
9627,2024-12-12T02:54:13Z,2014,765000,4,2,16200,3140,1,3,9,2570,570,1988
11616,2024-12-12T02:54:13Z,2014,395000,4,2,35070,2640,1,3,8,2640,0,1963
2164,2024-12-12T02:54:13Z,2014,250000,3,1,10350,1230,1,4,7,1230,0,1957
5660,2024-12-12T02:54:13Z,2014,487000,2,2,2533,1470,2,3,8,1470,0,2005
18066,2024-12-12T02:54:13Z,2014,589000,3,2,8800,2250,1,4,7,1250,1000,1925
13014,2024-12-12T02:54:13Z,2015,365000,2,1,5680,770,1,4,6,770,0,1929
18855,2024-12-12T02:54:13Z,2014,405000,2,1,6016,800,1,3,6,800,0,1942
6615,2024-12-12T02:54:13Z,2015,225000,3,1,5512,960,1,4,6,960,0,1963
98,2024-12-12T02:54:13Z,2014,314000,3,1,41800,1810,1,5,7,1210,600,1980
13030,2024-12-12T02:54:13Z,2015,320000,3,2,8636,1250,1,5,7,1250,0,1968
11109,2024-12-12T02:54:13Z,2015,200000,3,1,7590,930,1,3,6,820,110,1943
10255,2024-12-12T02:54:13Z,2015,295000,4,2,5754,2030,2,3,8,2030,0,2001
17791,2024-12-12T02:54:13Z,2014,895000,4,2,4178,1710,1,4,8,1710,0,1926
19546,2024-12-12T02:54:13Z,2015,515000,2,1,5664,1150,1,3,7,870,280,1948
278,2024-12-12T02:54:13Z,2015,455000,4,2,49375,2210,1,3,8,2210,0,1997
5184,2024-12-12T02:54:13Z,2015,526000,3,2,18099,2000,1,4,8,1250,750,1978
5257,2024-12-12T02:54:13Z,2014,690000,5,3,7598,2720,2,3,8,1860,860,1993
20094,2024-12-12T02:54:13Z,2014,740000,4,2,8000,3050,2,3,9,3050,0,2007
17802,2024-12-12T02:54:13Z,2014,508450,4,1,9600,1520,1,4,7,1000,520,1955
7711,2024-12-12T02:54:13Z,2015,815000,3,2,2186,2415,2,3,9,2415,0,1981
10764,2024-12-12T02:54:13Z,2014,240000,3,2,9864,1520,1,3,7,1160,360,1993
12596,2024-12-12T02:54:13Z,2014,360000,3,1,7930,1560,2,4,7,1560,0,1980
20216,2024-12-12T02:54:13Z,2014,1029280,4,3,18645,3600,2,3,10,3000,600,2013
19185,2024-12-12T02:54:13Z,2015,324950,2,1,14616,1643,1,4,7,1643,0,1954
21193,2024-12-12T02:54:13Z,2015,570000,3,3,1280,1550,2,3,9,1220,330,2013
19155,2024-12-12T02:54:13Z,2014,190000,5,2,10284,1750,1,4,5,1750,0,1943
3087,2024-12-12T02:54:13Z,2014,280000,3,2,9675,1270,2,3,8,1270,0,1993
10578,2024-12-12T02:54:13Z,2014,759950,3,2,23790,3100,2,3,9,3100,0,2002
14894,2024-12-12T02:54:13Z,2014,1030000,5,2,8200,3050,1,4,8,1650,1400,1962
2647,2024-12-12T02:54:13Z,2014,560000,4,1,4690,1660,1,3,7,1260,400,1945
4293,2024-12-12T02:54:13Z,2014,358803,2,1,5765,1040,1,3,7,1040,0,1944
12116,2024-12-12T02:54:13Z,2014,267300,3,1,93218,1890,1,4,7,1890,0,1964
4252,2024-12-12T02:54:13Z,2014,170000,3,0,42180,1040,1,2,6,1040,0,1947
1512,2024-12-12T02:54:13Z,2015,413000,5,2,8711,2900,1,3,8,1650,1250,1977
10836,2024-12-12T02:54:13Z,2014,950000,4,2,35081,3770,2,3,10,3770,0,1989
14483,2024-12-12T02:54:13Z,2014,785000,4,2,9374,2990,2,3,9,2990,0,2003
3804,2024-12-12T02:54:13Z,2014,304999,4,2,9600,2270,1,3,7,1290,980,1976
12476,2024-12-12T02:54:13Z,2014,222500,3,1,10125,990,1,3,7,990,0,1972
10886,2024-12-12T02:54:13Z,2014,390000,3,2,8076,2250,2,3,8,2250,0,1995
10151,2024-12-12T02:54:13Z,2014,317000,3,2,1204,1358,3,3,7,1358,0,2007
14274,2024-12-12T02:54:13Z,2014,960000,3,1,4800,2460,1,4,7,1230,1230,1938
2335,2024-12-12T02:54:13Z,2014,510000,3,2,4510,1600,1,3,7,990,610,1978
15609,2024-12-12T02:54:13Z,2014,540000,3,2,1691,1470,2,3,8,1000,470,2007
8910,2024-12-12T02:54:13Z,2014,1910000,4,3,6833,4460,2,3,10,3140,1320,1955
20074,2024-12-12T02:54:13Z,2014,754842,3,2,5641,2930,2,3,8,2930,0,2013
17067,2024-12-12T02:54:13Z,2015,219950,3,1,5200,1210,1,5,6,1210,0,1969
14465,2024-12-12T02:54:13Z,2015,260000,4,1,10816,2010,1,3,7,1410,600,1955
3237,2024-12-12T02:54:13Z,2014,739000,5,4,9900,4660,2,4,9,2600,2060,1979
4590,2024-12-12T02:54:13Z,2014,345000,3,1,10176,1120,1,3,6,920,200,1905
18345,2024-12-12T02:54:13Z,2014,280000,3,2,13249,1640,1,3,7,1640,0,1995
18372,2024-12-12T02:54:13Z,2014,492000,2,1,6272,1290,1,4,6,890,400,1922
9724,2024-12-12T02:54:13Z,2014,555000,3,2,7584,2160,2,3,8,2160,0,1988
17696,2024-12-12T02:54:13Z,2015,709000,3,2,18000,2360,1,4,8,2180,180,1951
20435,2024-12-12T02:54:13Z,2014,491000,5,3,4900,2815,2,3,9,2815,0,2011
6197,2024-12-12T02:54:13Z,2015,1695000,5,3,5354,3320,2,3,9,3320,0,2004
13315,2024-12-12T02:54:13Z,2015,417000,3,2,11211,2040,2,3,8,2040,0,2000
11839,2024-12-12T02:54:13Z,2014,320000,3,2,7800,2320,1,4,7,1160,1160,1960
1857,2024-12-12T02:54:13Z,2014,655000,4,2,9163,2200,1,4,8,1430,770,1971
4202,2024-12-12T02:54:13Z,2015,654000,3,2,60840,3240,2,3,7,3240,0,1997
21106,2024-12-12T02:54:13Z,2015,380950,2,2,1039,1120,2,3,7,840,280,2007
1331,2024-12-12T02:54:13Z,2015,515000,2,2,15000,2690,1,3,8,1870,820,1987
12297,2024-12-12T02:54:13Z,2014,950000,3,2,18029,2750,1,5,9,1810,940,1978
623,2024-12-12T02:54:13Z,2015,605000,2,1,5000,1760,1,4,7,940,820,1927
4536,2024-12-12T02:54:13Z,2014,297000,2,1,37373,1280,1,4,7,1280,0,1996
8988,2024-12-12T02:54:13Z,2014,700000,4,2,3570,2310,1,3,7,1490,820,1927
17733,2024-12-12T02:54:13Z,2014,498000,2,2,8282,1140,1,3,6,1140,0,1924
18078,2024-12-12T02:54:13Z,2015,363000,3,2,8000,2390,2,3,8,2390,0,1995
620,2024-12-12T02:54:13Z,2015,260000,3,2,7415,1920,2,3,7,1920,0,1989
20841,2024-12-12T02:54:13Z,2014,1258000,4,3,6000,4360,2,3,11,3400,960,2007
14952,2024-12-12T02:54:13Z,2014,295000,2,1,288367,820,1,3,6,820,0,1930
13044,2024-12-12T02:54:13Z,2014,300000,2,1,3001,760,1,3,6,760,0,1913
6405,2024-12-12T02:54:13Z,2015,473000,2,1,4000,940,1,3,6,720,220,1942
3265,2024-12-12T02:54:13Z,2014,218000,3,2,7084,1610,1,4,8,1280,330,1968
13238,2024-12-12T02:54:13Z,2014,685000,4,1,15239,1550,1,3,6,1370,180,1930
8192,2024-12-12T02:54:13Z,2015,180000,2,1,9450,800,1,3,6,800,0,1958
19399,2024-12-12T02:54:13Z,2014,535000,3,2,4080,2120,2,3,7,2120,0,2003
19442,2024-12-12T02:54:13Z,2014,630000,4,2,6000,1770,2,5,7,1770,0,1911
15515,2024-12-12T02:54:13Z,2015,365000,4,1,32997,3080,1,4,7,3080,0,1950
5369,2024-12-12T02:54:13Z,2014,315000,1,2,2550,1940,2,4,7,1100,840,1979
20143,2024-12-12T02:54:13Z,2014,1010000,4,3,5000,3130,3,3,10,3130,0,2014
13856,2024-12-12T02:54:13Z,2015,380000,3,2,6047,1880,2,3,8,1880,0,1993
14503,2024-12-12T02:54:13Z,2014,675000,5,3,9600,3410,1,4,8,1870,1540,1968
7399,2024-12-12T02:54:13Z,2014,360000,4,1,18810,1750,1,3,7,1220,530,1977
1824,2024-12-12T02:54:13Z,2014,255000,4,2,8960,2430,1,3,7,1430,1000,1960
16995,2024-12-12T02:54:13Z,2014,667000,3,1,478288,3320,1,4,8,2260,1060,1933
20145,2024-12-12T02:54:13Z,2014,309000,5,2,4045,2481,2,3,8,2481,0,2014
8682,2024-12-12T02:54:13Z,2014,349900,3,2,38781,2420,1,5,7,1210,1210,1949
11682,2024-12-12T02:54:13Z,2015,205000,3,2,7295,1600,2,2,7,1600,0,1993
18247,2024-12-12T02:54:13Z,2015,270000,3,2,8262,1810,2,4,8,1810,0,1981
20941,2024-12-12T02:54:13Z,2014,336000,3,2,1211,1260,3,3,8,1260,0,2004
13558,2024-12-12T02:54:13Z,2015,260000,3,2,4131,1730,2,3,7,1480,250,1975
6789,2024-12-12T02:54:13Z,2014,310000,3,2,9195,2070,1,3,8,1220,850,1982
8774,2024-12-12T02:54:13Z,2015,835000,3,2,13124,2720,2,3,9,2720,0,1988
351,2024-12-12T02:54:13Z,2014,855000,4,2,10460,2270,2,3,9,2270,0,1965
7050,2024-12-12T02:54:13Z,2014,239999,3,2,8436,1740,1,3,7,1140,600,1967
4393,2024-12-12T02:54:13Z,2015,353000,4,2,268329,2200,1,3,7,1410,790,1989
12542,2024-12-12T02:54:13Z,2014,940000,4,2,5940,1890,1,3,9,1470,420,1963
7520,2024-12-12T02:54:13Z,2014,229950,2,1,1848,1160,2,3,7,1160,0,1972
14697,2024-12-12T02:54:13Z,2014,690000,4,2,8810,2700,2,3,9,2700,0,2004
8058,2024-12-12T02:54:13Z,2015,361000,3,2,5650,2470,1,3,7,1550,920,1973
11876,2024-12-12T02:54:13Z,2014,690000,4,3,11820,3730,2,3,10,2460,1270,1990
6516,2024-12-12T02:54:13Z,2014,327000,2,1,9750,1070,1,3,7,1070,0,1947
16049,2024-12-12T02:54:13Z,2014,467000,3,1,6582,1660,1,5,7,1000,660,1946
8684,2024-12-12T02:54:13Z,2015,390000,3,2,26375,1410,1,3,6,1410,0,1992
17547,2024-12-12T02:54:13Z,2014,419950,4,2,6800,2220,2,3,7,2220,0,2002
46,2024-12-12T02:54:13Z,2015,210490,3,1,8528,990,1,3,6,990,0,1966
12991,2024-12-12T02:54:13Z,2015,350000,3,1,8583,1050,1,5,6,1050,0,1955
14872,2024-12-12T02:54:13Z,2014,475000,5,2,8050,2510,1,4,7,1490,1020,1977
15757,2024-12-12T02:54:13Z,2015,325000,2,2,2285,1550,2,3,8,1550,0,2007
7867,2024-12-12T02:54:13Z,2014,580135,4,2,5886,3150,2,3,8,3150,0,2014
3375,2024-12-12T02:54:13Z,2014,356000,2,1,16470,1060,1,3,7,1060,0,1977
12324,2024-12-12T02:54:13Z,2014,280000,3,1,7480,980,1,3,6,830,150,1948
19652,2024-12-12T02:54:13Z,2014,274000,3,2,2517,1830,2,3,8,1830,0,2005
13002,2024-12-12T02:54:13Z,2014,1135000,4,2,10602,3370,2,3,10,3370,0,1999
3248,2024-12-12T02:54:13Z,2014,308000,3,1,18144,1640,1,3,6,1640,0,1942
11073,2024-12-12T02:54:13Z,2014,1662000,4,2,19200,3520,1,4,9,1950,1570,1951
9666,2024-12-12T02:54:13Z,2014,1395710,4,2,8640,3960,2,3,9,2630,1330,1925
17428,2024-12-12T02:54:13Z,2014,345000,3,1,13860,1390,2,3,7,1390,0,1979
21267,2024-12-12T02:54:13Z,2014,400000,4,2,5988,2398,2,3,8,2398,0,2008
5359,2024-12-12T02:54:13Z,2014,263000,3,1,9187,1580,1,3,8,1180,400,1993
16410,2024-12-12T02:54:13Z,2014,570000,4,2,4200,2640,2,3,8,2640,0,1998
16770,2024-12-12T02:54:13Z,2014,770000,3,2,35617,3680,1,3,10,2390,1290,1985
14101,2024-12-12T02:54:13Z,2014,165000,3,1,8700,910,1,4,6,910,0,1943
10986,2024-12-12T02:54:13Z,2014,395000,5,1,10453,1840,1,3,8,1360,480,1948
7234,2024-12-12T02:54:13Z,2014,300000,4,2,7700,2080,1,3,7,1450,630,1968
4608,2024-12-12T02:54:13Z,2014,760000,4,2,7157,4660,2,3,9,3020,1640,2003
19509,2024-12-12T02:54:13Z,2015,725000,3,2,6324,1820,1,5,7,910,910,1945
9467,2024-12-12T02:54:13Z,2015,645000,3,1,4182,2270,1,4,7,1170,1100,1946
18370,2024-12-12T02:54:13Z,2014,343000,4,2,4500,2070,2,3,7,2070,0,2004
1992,2024-12-12T02:54:13Z,2015,399950,4,2,5868,3110,2,3,8,3110,0,2001
4359,2024-12-12T02:54:13Z,2014,305000,4,1,7200,1000,1,4,6,1000,0,1947
9285,2024-12-12T02:54:13Z,2014,485000,4,1,4080,1620,1,3,7,1620,0,1923
2101,2024-12-12T02:54:13Z,2014,643000,3,2,7700,2030,1,5,8,1400,630,1965
9228,2024-12-12T02:54:13Z,2015,580000,3,2,8188,2190,2,3,8,1810,380,1978
10351,2024-12-12T02:54:13Z,2014,465000,4,2,7314,2300,1,4,8,1420,880,1979
12240,2024-12-12T02:54:13Z,2015,350000,3,1,5518,1050,1,3,7,1050,0,1948
5478,2024-12-12T02:54:13Z,2015,365000,5,2,7040,2260,2,3,8,2260,0,1999
11537,2024-12-12T02:54:13Z,2014,460000,2,1,3760,1790,1,4,8,1280,510,1928
4874,2024-12-12T02:54:13Z,2014,215000,4,2,7575,1540,1,4,7,1040,500,1978
16161,2024-12-12T02:54:13Z,2015,450500,3,1,9384,1410,1,3,7,1410,0,1948
12813,2024-12-12T02:54:13Z,2014,560000,3,2,216493,2840,2,3,9,2840,0,1991
17170,2024-12-12T02:54:13Z,2014,630000,4,2,3240,2670,1,4,9,1780,890,1930
19110,2024-12-12T02:54:13Z,2014,715000,4,2,7980,2570,2,3,9,2570,0,1998
5195,2024-12-12T02:54:13Z,2015,850000,3,2,18450,3000,1,3,10,3000,0,1983
16496,2024-12-12T02:54:13Z,2014,542500,4,2,14289,2330,2,4,8,2330,0,1978
7625,2024-12-12T02:54:13Z,2015,865000,2,1,5400,1470,1,3,8,1470,0,1912
3809,2024-12-12T02:54:13Z,2014,430000,5,3,5750,2500,1,3,8,1430,1070,1999
9195,2024-12-12T02:54:13Z,2015,975000,3,2,7000,2530,2,3,9,2530,0,1915
2585,2024-12-12T02:54:13Z,2015,347500,4,2,7000,2290,2,3,8,2290,0,1977
7681,2024-12-12T02:54:13Z,2015,1125000,6,4,18116,5330,2,3,11,3950,1380,2000
765,2024-12-12T02:54:13Z,2014,560000,3,2,31400,2060,2,3,8,2060,0,1984
3085,2024-12-12T02:54:13Z,2014,275000,4,2,8426,2030,2,3,7,2030,0,1944
16392,2024-12-12T02:54:13Z,2014,1538000,3,2,7599,2880,1,3,9,1710,1170,1958
12750,2024-12-12T02:54:13Z,2014,344500,4,2,5453,1800,1,3,7,1050,750,2002
1960,2024-12-12T02:54:13Z,2014,800000,4,1,3952,1790,1,4,8,1790,0,1932
11955,2024-12-12T02:54:13Z,2014,850000,4,3,37122,3920,2,3,10,3920,0,1996
12237,2024-12-12T02:54:13Z,2014,549000,4,2,59800,2420,1,4,8,1350,1070,1985
17177,2024-12-12T02:54:13Z,2014,1185000,3,2,5568,2500,2,5,9,2500,0,1905
18870,2024-12-12T02:54:13Z,2014,450000,3,2,17172,2910,2,3,10,2910,0,1989
20480,2024-12-12T02:54:13Z,2014,500000,3,2,1200,1210,3,3,8,1210,0,2008
7002,2024-12-12T02:54:13Z,2014,2175000,4,3,21701,4750,1,5,11,4750,0,1976
12690,2024-12-12T02:54:13Z,2015,850000,3,3,7050,3070,1,3,8,1570,1500,1928
13484,2024-12-12T02:54:13Z,2015,447000,3,1,7200,1220,1,4,7,1220,0,1965
7249,2024-12-12T02:54:13Z,2014,416000,3,1,9762,1110,1,4,7,1110,0,1963
8186,2024-12-12T02:54:13Z,2015,600000,3,2,98445,2680,1,5,8,2680,0,1962
4150,2024-12-12T02:54:13Z,2014,260600,2,1,4560,810,1,3,7,810,0,1928
9610,2024-12-12T02:54:13Z,2015,760000,6,3,6150,3810,2,4,8,3810,0,1977
12200,2024-12-12T02:54:13Z,2015,565000,3,1,5111,1130,1,4,7,930,200,1942
5069,2024-12-12T02:54:13Z,2015,643000,4,2,4663,2518,2,3,8,2518,0,2005
1042,2024-12-12T02:54:13Z,2014,512031,3,1,3000,1540,1,3,7,770,770,1920
10048,2024-12-12T02:54:13Z,2015,252000,3,2,7500,1370,1,3,7,1370,0,1997
18585,2024-12-12T02:54:13Z,2014,530000,3,3,1125,1510,3,3,8,1510,0,2006
15842,2024-12-12T02:54:13Z,2014,465000,3,2,11088,1970,1,4,8,1180,790,1967
2436,2024-12-12T02:54:13Z,2015,360000,2,2,7607,1770,1,4,8,1770,0,1987
7258,2024-12-12T02:54:13Z,2014,308950,4,2,8562,1920,2,4,7,1920,0,1994
13099,2024-12-12T02:54:13Z,2014,250000,3,1,8100,990,1,3,6,990,0,1949
18720,2024-12-12T02:54:13Z,2015,475000,2,1,5157,920,1,3,6,920,0,1909
1831,2024-12-12T02:54:13Z,2014,469000,2,1,4400,1030,1,3,7,1030,0,1924
3044,2024-12-12T02:54:13Z,2014,456500,3,1,3880,1290,1,4,7,1290,0,1919
16903,2024-12-12T02:54:13Z,2014,470000,4,2,17180,2180,2,4,7,2180,0,1977
731,2024-12-12T02:54:13Z,2014,315000,3,2,17424,1540,2,3,7,1540,0,1992
6114,2024-12-12T02:54:13Z,2014,541125,5,2,8426,2740,1,4,8,1370,1370,1960
14212,2024-12-12T02:54:13Z,2014,800000,3,2,7857,3240,2,3,10,3240,0,1994
1266,2024-12-12T02:54:13Z,2014,484000,6,2,13501,3300,1,3,8,2060,1240,1980
16795,2024-12-12T02:54:13Z,2014,546000,3,2,3464,1530,2,3,8,1530,0,1998
13202,2024-12-12T02:54:13Z,2014,198900,2,1,18700,1210,1,4,7,1210,0,1940
17156,2024-12-12T02:54:13Z,2014,355000,3,1,7740,1120,1,4,6,860,260,1948
11828,2024-12-12T02:54:13Z,2014,330000,4,2,9920,1790,1,4,7,1170,620,1969
19505,2024-12-12T02:54:13Z,2014,518000,4,2,5672,2560,2,3,8,2560,0,2005
15009,2024-12-12T02:54:13Z,2014,1105000,4,1,4000,2740,2,5,9,1930,810,1905
11012,2024-12-12T02:54:13Z,2014,308000,3,1,8800,1010,1,4,7,1010,0,1954
12705,2024-12-12T02:54:13Z,2015,1350000,4,1,3728,2000,1,4,9,1820,180,1926
18172,2024-12-12T02:54:13Z,2015,158000,3,1,10477,1140,1,3,6,1140,0,1942
7690,2024-12-12T02:54:13Z,2015,415000,4,2,10559,1960,2,4,7,1960,0,1955
14254,2024-12-12T02:54:13Z,2015,1950000,4,3,17424,4150,1,3,9,3130,1020,1963
14838,2024-12-12T02:54:13Z,2014,375000,5,1,9360,2050,1,3,7,1520,530,1968
19648,2024-12-12T02:54:13Z,2014,299000,2,2,1262,1400,2,3,8,1160,240,2008
14433,2024-12-12T02:54:13Z,2015,276750,3,2,12482,1620,1,4,7,1290,330,1989
6013,2024-12-12T02:54:13Z,2014,587000,4,2,8737,3190,2,3,9,3190,0,2006
16172,2024-12-12T02:54:13Z,2014,598000,4,2,40918,3130,2,3,9,3130,0,1994
1883,2024-12-12T02:54:13Z,2015,320000,3,2,3480,1590,2,3,7,1590,0,2004
10574,2024-12-12T02:54:13Z,2014,253000,3,2,7372,1290,1,5,7,1290,0,1990
3897,2024-12-12T02:54:13Z,2014,876650,3,3,12508,2170,1,5,9,1650,520,1928
8653,2024-12-12T02:54:13Z,2015,289900,3,1,7068,1180,1,3,6,1180,0,1944
17314,2024-12-12T02:54:13Z,2014,247500,2,1,6046,700,1,3,6,700,0,1950
7686,2024-12-12T02:54:13Z,2014,566000,4,2,7737,2170,2,3,8,2170,0,1987
20139,2024-12-12T02:54:13Z,2014,309000,3,2,1294,1490,2,3,7,1220,270,2010
8830,2024-12-12T02:54:13Z,2014,490600,3,2,11447,3316,2,3,9,3316,0,1986
12409,2024-12-12T02:54:13Z,2014,235000,4,1,7245,2070,1,4,7,1060,1010,1964
19572,2024-12-12T02:54:13Z,2014,373000,3,2,2445,1400,1,3,7,840,560,2002
9607,2024-12-12T02:54:13Z,2014,450000,3,2,48994,2790,2,4,9,2790,0,1984
6388,2024-12-12T02:54:13Z,2014,379500,3,2,25641,1830,2,3,8,1830,0,1989
4161,2024-12-12T02:54:13Z,2014,522500,4,1,9299,1640,1,4,7,870,770,1943
17597,2024-12-12T02:54:13Z,2015,565000,2,1,3000,1720,1,5,7,860,860,1925
3956,2024-12-12T02:54:13Z,2014,700000,4,3,6175,3150,2,3,9,3150,0,2001
16045,2024-12-12T02:54:13Z,2014,331000,2,1,6210,1480,1,3,7,1080,400,1950
4206,2024-12-12T02:54:13Z,2014,512500,3,2,7604,1900,2,3,8,1900,0,1990
8588,2024-12-12T02:54:13Z,2014,955000,3,2,43560,3020,2,3,10,2720,300,1969
7755,2024-12-12T02:54:13Z,2014,390000,3,1,8036,2200,1,3,7,1270,930,1978
15339,2024-12-12T02:54:13Z,2014,425000,4,2,9545,1680,1,4,7,1080,600,1979
9704,2024-12-12T02:54:13Z,2014,260000,3,2,5000,2710,2,3,6,2710,0,1951
3365,2024-12-12T02:54:13Z,2015,406000,4,1,6000,1920,2,3,7,1920,0,1951
1513,2024-12-12T02:54:13Z,2015,190000,2,1,9500,700,1,3,6,700,0,1951
8563,2024-12-12T02:54:13Z,2014,299900,3,2,6014,2720,2,3,7,2720,0,2002
3854,2024-12-12T02:54:13Z,2015,756000,3,2,8297,3560,1,4,8,1650,1910,1948
18989,2024-12-12T02:54:13Z,2014,370000,5,2,10400,2250,1,3,8,1280,970,1973
8170,2024-12-12T02:54:13Z,2015,470500,4,2,14000,2070,1,3,7,1720,350,1958
17041,2024-12-12T02:54:13Z,2014,370000,3,1,161913,1690,1,2,7,1430,260,1952
8879,2024-12-12T02:54:13Z,2014,289900,3,1,11325,1899,2,3,7,1899,0,1943
20303,2024-12-12T02:54:13Z,2014,605000,3,2,6405,2610,2,3,8,2610,0,2001
15516,2024-12-12T02:54:13Z,2014,724000,2,1,5000,1560,1,4,7,1560,0,1942
19273,2024-12-12T02:54:13Z,2015,655000,1,1,5422,1660,1,4,7,830,830,1908
11789,2024-12-12T02:54:13Z,2015,218000,3,1,4875,1140,1,5,6,1140,0,1970
21290,2024-12-12T02:54:13Z,2014,549995,4,3,5690,2660,2,3,8,1920,740,2014
10559,2024-12-12T02:54:13Z,2014,516000,3,3,7304,2330,1,3,9,1300,1030,1971
19144,2024-12-12T02:54:13Z,2014,235000,5,2,9583,2500,1,3,7,1300,1200,1979
6884,2024-12-12T02:54:13Z,2015,543000,3,1,8364,1710,2,3,7,1710,0,1944
14648,2024-12-12T02:54:13Z,2015,183750,3,2,3451,1770,2,3,7,1770,0,2004
6391,2024-12-12T02:54:13Z,2014,303000,2,1,1075,1000,2,3,7,840,160,2007
17891,2024-12-12T02:54:13Z,2014,615000,5,2,12070,2480,2,3,9,2480,0,1978
3242,2024-12-12T02:54:13Z,2015,491500,3,2,12000,1560,1,4,7,1110,450,1968
3331,2024-12-12T02:54:13Z,2014,380000,5,1,38125,1320,1,4,7,1120,200,1947
8605,2024-12-12T02:54:13Z,2014,594950,4,2,10006,2720,2,3,9,2720,0,1989
18724,2024-12-12T02:54:13Z,2015,450000,2,1,3627,1010,1,4,6,1010,0,1924
18862,2024-12-12T02:54:13Z,2014,740000,4,2,9900,2300,1,3,8,1600,700,1961
428,2024-12-12T02:54:13Z,2014,397000,4,2,7680,1440,1,3,7,1200,240,1971
1370,2024-12-12T02:54:13Z,2014,260000,2,1,5650,1120,1,3,6,1120,0,1944
16034,2024-12-12T02:54:13Z,2015,782500,3,2,7821,3750,2,3,9,3750,0,2001
10406,2024-12-12T02:54:13Z,2014,353950,5,2,7969,3260,2,4,8,3260,0,1982
13512,2024-12-12T02:54:13Z,2015,728935,4,2,10194,2980,2,3,9,2980,0,1993
7107,2024-12-12T02:54:13Z,2014,295000,3,2,8125,1660,1,3,7,1150,510,1999
6343,2024-12-12T02:54:13Z,2015,260000,3,2,2244,1600,2,3,7,1600,0,2005
6266,2024-12-12T02:54:13Z,2014,359000,4,1,9244,1680,2,3,8,1680,0,1991
6623,2024-12-12T02:54:13Z,2014,550000,3,1,45738,1880,1,4,8,1410,470,1980
2391,2024-12-12T02:54:13Z,2014,592000,3,2,81892,2400,2,3,8,2400,0,1985
10907,2024-12-12T02:54:13Z,2014,650500,4,1,5940,2340,1,3,8,1290,1050,1953
18699,2024-12-12T02:54:13Z,2014,415000,5,2,8906,2060,1,4,7,1220,840,1978
6749,2024-12-12T02:54:13Z,2015,556300,4,2,7140,2030,1,4,7,1400,630,1968
676,2024-12-12T02:54:13Z,2014,280000,2,1,3000,1010,1,4,7,1010,0,1925
6864,2024-12-12T02:54:13Z,2015,615000,3,2,8067,2300,1,4,8,1300,1000,1979
299,2024-12-12T02:54:13Z,2014,267500,3,1,11914,1590,1,3,7,1090,500,1957
2431,2024-12-12T02:54:13Z,2014,306000,2,1,13500,780,1,4,7,780,0,1946
4679,2024-12-12T02:54:13Z,2014,670000,3,1,4400,1490,1,4,7,1490,0,1906
2653,2024-12-12T02:54:13Z,2014,1000000,6,2,9675,3600,1,4,9,1940,1660,1977
1801,2024-12-12T02:54:13Z,2015,615000,3,2,10171,2250,2,3,9,2250,0,1987
13554,2024-12-12T02:54:13Z,2015,252000,3,1,9465,1530,1,4,7,1530,0,1960
11426,2024-12-12T02:54:13Z,2014,299900,3,2,8163,2100,2,3,7,2100,0,1984
6750,2024-12-12T02:54:13Z,2014,286000,2,1,3475,780,1,4,5,780,0,1930
10659,2024-12-12T02:54:13Z,2015,615000,3,3,991,1420,2,3,8,1040,380,2005
