number,event_time,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,sqft_basement,yr_built
17634,2024-12-12T02:54:13Z,2014,425000,4,1,1080,6095,1,4,6,1080,0,1924
10043,2024-12-12T02:54:13Z,2015,555000,4,2,2870,6776,2,3,8,2870,0,2004
14123,2024-12-12T02:54:13Z,2014,515000,3,2,2130,219978,2,3,8,2130,0,1986
17963,2024-12-12T02:54:13Z,2014,437000,3,1,2220,17568,1,4,8,2220,0,1967
2780,2024-12-12T02:54:13Z,2015,665000,4,2,2480,15411,2,3,8,2480,0,1994
4227,2024-12-12T02:54:13Z,2015,755000,2,2,1360,2070,2,3,8,1360,0,1999
15150,2024-12-12T02:54:13Z,2014,270000,4,2,2440,7150,1,3,7,1200,1240,1963
10709,2024-12-12T02:54:13Z,2014,420000,3,2,2370,15375,2,3,9,2370,0,1993
7102,2024-12-12T02:54:13Z,2014,765000,4,3,2760,4000,2,3,8,2000,760,1926
3124,2024-12-12T02:54:13Z,2014,524000,4,2,2310,5000,1,5,8,1480,830,1908
11953,2024-12-12T02:54:13Z,2014,940000,4,2,3160,39960,1,3,10,3160,0,1980
856,2024-12-12T02:54:13Z,2014,265000,3,2,1720,6271,2,3,7,1720,0,1993
4050,2024-12-12T02:54:13Z,2015,245000,3,1,1670,11452,1,3,8,1670,0,1992
6247,2024-12-12T02:54:13Z,2014,400000,2,1,1180,10800,1,3,7,1180,0,1984
578,2024-12-12T02:54:13Z,2015,530000,4,2,2320,5493,2,3,8,2320,0,2004
11676,2024-12-12T02:54:13Z,2015,1420000,5,3,3950,11438,2,3,10,3430,520,2006
7692,2024-12-12T02:54:13Z,2014,295000,3,2,1690,4102,2,3,7,1690,0,2003
13306,2024-12-12T02:54:13Z,2014,395000,4,2,2240,7085,1,3,7,2240,0,1944
18167,2024-12-12T02:54:13Z,2014,417000,3,2,1840,11403,2,3,8,1840,0,1993
11114,2024-12-12T02:54:13Z,2014,536000,2,1,1130,746,2,3,8,1030,100,2009
15835,2024-12-12T02:54:13Z,2014,1300000,4,3,2330,9687,2,3,9,2330,0,1918
14208,2024-12-12T02:54:13Z,2014,602500,4,2,2760,6850,2,3,9,2760,0,1999
625,2024-12-12T02:54:13Z,2014,289500,3,1,960,6400,1,4,6,820,140,1944
15743,2024-12-12T02:54:13Z,2014,700000,4,1,2420,520,1,3,7,2420,0,1900
7205,2024-12-12T02:54:13Z,2014,630000,4,2,2900,9680,2,3,7,1990,910,1947
14934,2024-12-12T02:54:13Z,2014,245000,2,1,1840,7230,1,3,7,1570,270,1938
10866,2024-12-12T02:54:13Z,2014,540000,3,2,2520,5000,3,3,9,2520,0,1990
11795,2024-12-12T02:54:13Z,2015,688888,3,3,2580,9825,1,4,9,1760,820,1978
17103,2024-12-12T02:54:13Z,2015,435000,3,2,3110,6000,1,3,8,1560,1550,1967
7960,2024-12-12T02:54:13Z,2015,305000,3,1,1460,7862,1,3,7,1460,0,1965
11001,2024-12-12T02:54:13Z,2015,280000,3,2,1580,7918,2,3,7,1580,0,1994
403,2024-12-12T02:54:13Z,2015,437000,3,2,1750,22357,2,3,8,1750,0,1994
9187,2024-12-12T02:54:13Z,2014,570000,3,1,1930,36210,1,3,8,1930,0,1977
5743,2024-12-12T02:54:13Z,2014,397500,4,2,2570,7859,2,3,8,2570,0,1992
14861,2024-12-12T02:54:13Z,2014,375000,3,1,2000,7294,1,3,7,1520,480,1965
16882,2024-12-12T02:54:13Z,2014,524000,3,2,2430,73151,1,3,8,2430,0,1974
9365,2024-12-12T02:54:13Z,2014,615000,5,2,2130,4180,1,5,7,1270,860,1926
2965,2024-12-12T02:54:13Z,2015,510000,2,1,810,6480,1,5,6,810,0,1942
18334,2024-12-12T02:54:13Z,2014,480000,5,3,2240,15435,1,5,7,1390,850,1952
17417,2024-12-12T02:54:13Z,2015,475000,5,2,3100,5298,2,3,7,3100,0,2007
2953,2024-12-12T02:54:13Z,2014,438000,4,2,1970,8545,2,3,8,1970,0,2004
6592,2024-12-12T02:54:13Z,2014,814000,4,2,2840,8820,1,5,8,1420,1420,1952
6066,2024-12-12T02:54:13Z,2014,399950,3,1,1560,5223,1,4,7,810,750,1940
1162,2024-12-12T02:54:13Z,2014,435000,6,3,2400,8620,2,3,8,1640,760,1987
10170,2024-12-12T02:54:13Z,2014,389950,4,2,3140,8060,2,3,9,3140,0,1991
9627,2024-12-12T02:54:13Z,2014,765000,4,2,3140,16200,1,3,9,2570,570,1988
11616,2024-12-12T02:54:13Z,2014,395000,4,2,2640,35070,1,3,8,2640,0,1963
2164,2024-12-12T02:54:13Z,2014,250000,3,1,1230,10350,1,4,7,1230,0,1957
5660,2024-12-12T02:54:13Z,2014,487000,2,2,1470,2533,2,3,8,1470,0,2005
18066,2024-12-12T02:54:13Z,2014,589000,3,2,2250,8800,1,4,7,1250,1000,1925
13014,2024-12-12T02:54:13Z,2015,365000,2,1,770,5680,1,4,6,770,0,1929
18855,2024-12-12T02:54:13Z,2014,405000,2,1,800,6016,1,3,6,800,0,1942
6615,2024-12-12T02:54:13Z,2015,225000,3,1,960,5512,1,4,6,960,0,1963
98,2024-12-12T02:54:13Z,2014,314000,3,1,1810,41800,1,5,7,1210,600,1980
13030,2024-12-12T02:54:13Z,2015,320000,3,2,1250,8636,1,5,7,1250,0,1968
11109,2024-12-12T02:54:13Z,2015,200000,3,1,930,7590,1,3,6,820,110,1943
10255,2024-12-12T02:54:13Z,2015,295000,4,2,2030,5754,2,3,8,2030,0,2001
17791,2024-12-12T02:54:13Z,2014,895000,4,2,1710,4178,1,4,8,1710,0,1926
19546,2024-12-12T02:54:13Z,2015,515000,2,1,1150,5664,1,3,7,870,280,1948
278,2024-12-12T02:54:13Z,2015,455000,4,2,2210,49375,1,3,8,2210,0,1997
5184,2024-12-12T02:54:13Z,2015,526000,3,2,2000,18099,1,4,8,1250,750,1978
5257,2024-12-12T02:54:13Z,2014,690000,5,3,2720,7598,2,3,8,1860,860,1993
20094,2024-12-12T02:54:13Z,2014,740000,4,2,3050,8000,2,3,9,3050,0,2007
17802,2024-12-12T02:54:13Z,2014,508450,4,1,1520,9600,1,4,7,1000,520,1955
7711,2024-12-12T02:54:13Z,2015,815000,3,2,2415,2186,2,3,9,2415,0,1981
10764,2024-12-12T02:54:13Z,2014,240000,3,2,1520,9864,1,3,7,1160,360,1993
12596,2024-12-12T02:54:13Z,2014,360000,3,1,1560,7930,2,4,7,1560,0,1980
20216,2024-12-12T02:54:13Z,2014,1029280,4,3,3600,18645,2,3,10,3000,600,2013
19185,2024-12-12T02:54:13Z,2015,324950,2,1,1643,14616,1,4,7,1643,0,1954
21193,2024-12-12T02:54:13Z,2015,570000,3,3,1550,1280,2,3,9,1220,330,2013
19155,2024-12-12T02:54:13Z,2014,190000,5,2,1750,10284,1,4,5,1750,0,1943
3087,2024-12-12T02:54:13Z,2014,280000,3,2,1270,9675,2,3,8,1270,0,1993
10578,2024-12-12T02:54:13Z,2014,759950,3,2,3100,23790,2,3,9,3100,0,2002
14894,2024-12-12T02:54:13Z,2014,1030000,5,2,3050,8200,1,4,8,1650,1400,1962
2647,2024-12-12T02:54:13Z,2014,560000,4,1,1660,4690,1,3,7,1260,400,1945
4293,2024-12-12T02:54:13Z,2014,358803,2,1,1040,5765,1,3,7,1040,0,1944
12116,2024-12-12T02:54:13Z,2014,267300,3,1,1890,93218,1,4,7,1890,0,1964
4252,2024-12-12T02:54:13Z,2014,170000,3,0,1040,42180,1,2,6,1040,0,1947
1512,2024-12-12T02:54:13Z,2015,413000,5,2,2900,8711,1,3,8,1650,1250,1977
10836,2024-12-12T02:54:13Z,2014,950000,4,2,3770,35081,2,3,10,3770,0,1989
14483,2024-12-12T02:54:13Z,2014,785000,4,2,2990,9374,2,3,9,2990,0,2003
3804,2024-12-12T02:54:13Z,2014,304999,4,2,2270,9600,1,3,7,1290,980,1976
12476,2024-12-12T02:54:13Z,2014,222500,3,1,990,10125,1,3,7,990,0,1972
10886,2024-12-12T02:54:13Z,2014,390000,3,2,2250,8076,2,3,8,2250,0,1995
10151,2024-12-12T02:54:13Z,2014,317000,3,2,1358,1204,3,3,7,1358,0,2007
14274,2024-12-12T02:54:13Z,2014,960000,3,1,2460,4800,1,4,7,1230,1230,1938
2335,2024-12-12T02:54:13Z,2014,510000,3,2,1600,4510,1,3,7,990,610,1978
15609,2024-12-12T02:54:13Z,2014,540000,3,2,1470,1691,2,3,8,1000,470,2007
8910,2024-12-12T02:54:13Z,2014,1910000,4,3,4460,6833,2,3,10,3140,1320,1955
20074,2024-12-12T02:54:13Z,2014,754842,3,2,2930,5641,2,3,8,2930,0,2013
17067,2024-12-12T02:54:13Z,2015,219950,3,1,1210,5200,1,5,6,1210,0,1969
14465,2024-12-12T02:54:13Z,2015,260000,4,1,2010,10816,1,3,7,1410,600,1955
3237,2024-12-12T02:54:13Z,2014,739000,5,4,4660,9900,2,4,9,2600,2060,1979
4590,2024-12-12T02:54:13Z,2014,345000,3,1,1120,10176,1,3,6,920,200,1905
18345,2024-12-12T02:54:13Z,2014,280000,3,2,1640,13249,1,3,7,1640,0,1995
18372,2024-12-12T02:54:13Z,2014,492000,2,1,1290,6272,1,4,6,890,400,1922
9724,2024-12-12T02:54:13Z,2014,555000,3,2,2160,7584,2,3,8,2160,0,1988
17696,2024-12-12T02:54:13Z,2015,709000,3,2,2360,18000,1,4,8,2180,180,1951
20435,2024-12-12T02:54:13Z,2014,491000,5,3,2815,4900,2,3,9,2815,0,2011
6197,2024-12-12T02:54:13Z,2015,1695000,5,3,3320,5354,2,3,9,3320,0,2004
13315,2024-12-12T02:54:13Z,2015,417000,3,2,2040,11211,2,3,8,2040,0,2000
11839,2024-12-12T02:54:13Z,2014,320000,3,2,2320,7800,1,4,7,1160,1160,1960
1857,2024-12-12T02:54:13Z,2014,655000,4,2,2200,9163,1,4,8,1430,770,1971
4202,2024-12-12T02:54:13Z,2015,654000,3,2,3240,60840,2,3,7,3240,0,1997
21106,2024-12-12T02:54:13Z,2015,380950,2,2,1120,1039,2,3,7,840,280,2007
1331,2024-12-12T02:54:13Z,2015,515000,2,2,2690,15000,1,3,8,1870,820,1987
12297,2024-12-12T02:54:13Z,2014,950000,3,2,2750,18029,1,5,9,1810,940,1978
623,2024-12-12T02:54:13Z,2015,605000,2,1,1760,5000,1,4,7,940,820,1927
4536,2024-12-12T02:54:13Z,2014,297000,2,1,1280,37373,1,4,7,1280,0,1996
8988,2024-12-12T02:54:13Z,2014,700000,4,2,2310,3570,1,3,7,1490,820,1927
17733,2024-12-12T02:54:13Z,2014,498000,2,2,1140,8282,1,3,6,1140,0,1924
18078,2024-12-12T02:54:13Z,2015,363000,3,2,2390,8000,2,3,8,2390,0,1995
620,2024-12-12T02:54:13Z,2015,260000,3,2,1920,7415,2,3,7,1920,0,1989
20841,2024-12-12T02:54:13Z,2014,1258000,4,3,4360,6000,2,3,11,3400,960,2007
14952,2024-12-12T02:54:13Z,2014,295000,2,1,820,288367,1,3,6,820,0,1930
13044,2024-12-12T02:54:13Z,2014,300000,2,1,760,3001,1,3,6,760,0,1913
6405,2024-12-12T02:54:13Z,2015,473000,2,1,940,4000,1,3,6,720,220,1942
3265,2024-12-12T02:54:13Z,2014,218000,3,2,1610,7084,1,4,8,1280,330,1968
13238,2024-12-12T02:54:13Z,2014,685000,4,1,1550,15239,1,3,6,1370,180,1930
8192,2024-12-12T02:54:13Z,2015,180000,2,1,800,9450,1,3,6,800,0,1958
19399,2024-12-12T02:54:13Z,2014,535000,3,2,2120,4080,2,3,7,2120,0,2003
19442,2024-12-12T02:54:13Z,2014,630000,4,2,1770,6000,2,5,7,1770,0,1911
15515,2024-12-12T02:54:13Z,2015,365000,4,1,3080,32997,1,4,7,3080,0,1950
5369,2024-12-12T02:54:13Z,2014,315000,1,2,1940,2550,2,4,7,1100,840,1979
20143,2024-12-12T02:54:13Z,2014,1010000,4,3,3130,5000,3,3,10,3130,0,2014
13856,2024-12-12T02:54:13Z,2015,380000,3,2,1880,6047,2,3,8,1880,0,1993
14503,2024-12-12T02:54:13Z,2014,675000,5,3,3410,9600,1,4,8,1870,1540,1968
7399,2024-12-12T02:54:13Z,2014,360000,4,1,1750,18810,1,3,7,1220,530,1977
1824,2024-12-12T02:54:13Z,2014,255000,4,2,2430,8960,1,3,7,1430,1000,1960
16995,2024-12-12T02:54:13Z,2014,667000,3,1,3320,478288,1,4,8,2260,1060,1933
20145,2024-12-12T02:54:13Z,2014,309000,5,2,2481,4045,2,3,8,2481,0,2014
8682,2024-12-12T02:54:13Z,2014,349900,3,2,2420,38781,1,5,7,1210,1210,1949
11682,2024-12-12T02:54:13Z,2015,205000,3,2,1600,7295,2,2,7,1600,0,1993
18247,2024-12-12T02:54:13Z,2015,270000,3,2,1810,8262,2,4,8,1810,0,1981
20941,2024-12-12T02:54:13Z,2014,336000,3,2,1260,1211,3,3,8,1260,0,2004
13558,2024-12-12T02:54:13Z,2015,260000,3,2,1730,4131,2,3,7,1480,250,1975
6789,2024-12-12T02:54:13Z,2014,310000,3,2,2070,9195,1,3,8,1220,850,1982
8774,2024-12-12T02:54:13Z,2015,835000,3,2,2720,13124,2,3,9,2720,0,1988
351,2024-12-12T02:54:13Z,2014,855000,4,2,2270,10460,2,3,9,2270,0,1965
7050,2024-12-12T02:54:13Z,2014,239999,3,2,1740,8436,1,3,7,1140,600,1967
4393,2024-12-12T02:54:13Z,2015,353000,4,2,2200,268329,1,3,7,1410,790,1989
12542,2024-12-12T02:54:13Z,2014,940000,4,2,1890,5940,1,3,9,1470,420,1963
7520,2024-12-12T02:54:13Z,2014,229950,2,1,1160,1848,2,3,7,1160,0,1972
14697,2024-12-12T02:54:13Z,2014,690000,4,2,2700,8810,2,3,9,2700,0,2004
8058,2024-12-12T02:54:13Z,2015,361000,3,2,2470,5650,1,3,7,1550,920,1973
11876,2024-12-12T02:54:13Z,2014,690000,4,3,3730,11820,2,3,10,2460,1270,1990
6516,2024-12-12T02:54:13Z,2014,327000,2,1,1070,9750,1,3,7,1070,0,1947
16049,2024-12-12T02:54:13Z,2014,467000,3,1,1660,6582,1,5,7,1000,660,1946
8684,2024-12-12T02:54:13Z,2015,390000,3,2,1410,26375,1,3,6,1410,0,1992
17547,2024-12-12T02:54:13Z,2014,419950,4,2,2220,6800,2,3,7,2220,0,2002
46,2024-12-12T02:54:13Z,2015,210490,3,1,990,8528,1,3,6,990,0,1966
12991,2024-12-12T02:54:13Z,2015,350000,3,1,1050,8583,1,5,6,1050,0,1955
14872,2024-12-12T02:54:13Z,2014,475000,5,2,2510,8050,1,4,7,1490,1020,1977
15757,2024-12-12T02:54:13Z,2015,325000,2,2,1550,2285,2,3,8,1550,0,2007
7867,2024-12-12T02:54:13Z,2014,580135,4,2,3150,5886,2,3,8,3150,0,2014
3375,2024-12-12T02:54:13Z,2014,356000,2,1,1060,16470,1,3,7,1060,0,1977
12324,2024-12-12T02:54:13Z,2014,280000,3,1,980,7480,1,3,6,830,150,1948
19652,2024-12-12T02:54:13Z,2014,274000,3,2,1830,2517,2,3,8,1830,0,2005
13002,2024-12-12T02:54:13Z,2014,1135000,4,2,3370,10602,2,3,10,3370,0,1999
3248,2024-12-12T02:54:13Z,2014,308000,3,1,1640,18144,1,3,6,1640,0,1942
11073,2024-12-12T02:54:13Z,2014,1662000,4,2,3520,19200,1,4,9,1950,1570,1951
9666,2024-12-12T02:54:13Z,2014,1395710,4,2,3960,8640,2,3,9,2630,1330,1925
17428,2024-12-12T02:54:13Z,2014,345000,3,1,1390,13860,2,3,7,1390,0,1979
21267,2024-12-12T02:54:13Z,2014,400000,4,2,2398,5988,2,3,8,2398,0,2008
5359,2024-12-12T02:54:13Z,2014,263000,3,1,1580,9187,1,3,8,1180,400,1993
16410,2024-12-12T02:54:13Z,2014,570000,4,2,2640,4200,2,3,8,2640,0,1998
16770,2024-12-12T02:54:13Z,2014,770000,3,2,3680,35617,1,3,10,2390,1290,1985
14101,2024-12-12T02:54:13Z,2014,165000,3,1,910,8700,1,4,6,910,0,1943
10986,2024-12-12T02:54:13Z,2014,395000,5,1,1840,10453,1,3,8,1360,480,1948
7234,2024-12-12T02:54:13Z,2014,300000,4,2,2080,7700,1,3,7,1450,630,1968
4608,2024-12-12T02:54:13Z,2014,760000,4,2,4660,7157,2,3,9,3020,1640,2003
19509,2024-12-12T02:54:13Z,2015,725000,3,2,1820,6324,1,5,7,910,910,1945
9467,2024-12-12T02:54:13Z,2015,645000,3,1,2270,4182,1,4,7,1170,1100,1946
18370,2024-12-12T02:54:13Z,2014,343000,4,2,2070,4500,2,3,7,2070,0,2004
1992,2024-12-12T02:54:13Z,2015,399950,4,2,3110,5868,2,3,8,3110,0,2001
4359,2024-12-12T02:54:13Z,2014,305000,4,1,1000,7200,1,4,6,1000,0,1947
9285,2024-12-12T02:54:13Z,2014,485000,4,1,1620,4080,1,3,7,1620,0,1923
2101,2024-12-12T02:54:13Z,2014,643000,3,2,2030,7700,1,5,8,1400,630,1965
9228,2024-12-12T02:54:13Z,2015,580000,3,2,2190,8188,2,3,8,1810,380,1978
10351,2024-12-12T02:54:13Z,2014,465000,4,2,2300,7314,1,4,8,1420,880,1979
12240,2024-12-12T02:54:13Z,2015,350000,3,1,1050,5518,1,3,7,1050,0,1948
5478,2024-12-12T02:54:13Z,2015,365000,5,2,2260,7040,2,3,8,2260,0,1999
11537,2024-12-12T02:54:13Z,2014,460000,2,1,1790,3760,1,4,8,1280,510,1928
4874,2024-12-12T02:54:13Z,2014,215000,4,2,1540,7575,1,4,7,1040,500,1978
16161,2024-12-12T02:54:13Z,2015,450500,3,1,1410,9384,1,3,7,1410,0,1948
12813,2024-12-12T02:54:13Z,2014,560000,3,2,2840,216493,2,3,9,2840,0,1991
17170,2024-12-12T02:54:13Z,2014,630000,4,2,2670,3240,1,4,9,1780,890,1930
19110,2024-12-12T02:54:13Z,2014,715000,4,2,2570,7980,2,3,9,2570,0,1998
5195,2024-12-12T02:54:13Z,2015,850000,3,2,3000,18450,1,3,10,3000,0,1983
16496,2024-12-12T02:54:13Z,2014,542500,4,2,2330,14289,2,4,8,2330,0,1978
7625,2024-12-12T02:54:13Z,2015,865000,2,1,1470,5400,1,3,8,1470,0,1912
3809,2024-12-12T02:54:13Z,2014,430000,5,3,2500,5750,1,3,8,1430,1070,1999
9195,2024-12-12T02:54:13Z,2015,975000,3,2,2530,7000,2,3,9,2530,0,1915
2585,2024-12-12T02:54:13Z,2015,347500,4,2,2290,7000,2,3,8,2290,0,1977
7681,2024-12-12T02:54:13Z,2015,1125000,6,4,5330,18116,2,3,11,3950,1380,2000
765,2024-12-12T02:54:13Z,2014,560000,3,2,2060,31400,2,3,8,2060,0,1984
3085,2024-12-12T02:54:13Z,2014,275000,4,2,2030,8426,2,3,7,2030,0,1944
16392,2024-12-12T02:54:13Z,2014,1538000,3,2,2880,7599,1,3,9,1710,1170,1958
12750,2024-12-12T02:54:13Z,2014,344500,4,2,1800,5453,1,3,7,1050,750,2002
1960,2024-12-12T02:54:13Z,2014,800000,4,1,1790,3952,1,4,8,1790,0,1932
11955,2024-12-12T02:54:13Z,2014,850000,4,3,3920,37122,2,3,10,3920,0,1996
12237,2024-12-12T02:54:13Z,2014,549000,4,2,2420,59800,1,4,8,1350,1070,1985
17177,2024-12-12T02:54:13Z,2014,1185000,3,2,2500,5568,2,5,9,2500,0,1905
18870,2024-12-12T02:54:13Z,2014,450000,3,2,2910,17172,2,3,10,2910,0,1989
20480,2024-12-12T02:54:13Z,2014,500000,3,2,1210,1200,3,3,8,1210,0,2008
7002,2024-12-12T02:54:13Z,2014,2175000,4,3,4750,21701,1,5,11,4750,0,1976
12690,2024-12-12T02:54:13Z,2015,850000,3,3,3070,7050,1,3,8,1570,1500,1928
13484,2024-12-12T02:54:13Z,2015,447000,3,1,1220,7200,1,4,7,1220,0,1965
7249,2024-12-12T02:54:13Z,2014,416000,3,1,1110,9762,1,4,7,1110,0,1963
8186,2024-12-12T02:54:13Z,2015,600000,3,2,2680,98445,1,5,8,2680,0,1962
4150,2024-12-12T02:54:13Z,2014,260600,2,1,810,4560,1,3,7,810,0,1928
9610,2024-12-12T02:54:13Z,2015,760000,6,3,3810,6150,2,4,8,3810,0,1977
12200,2024-12-12T02:54:13Z,2015,565000,3,1,1130,5111,1,4,7,930,200,1942
5069,2024-12-12T02:54:13Z,2015,643000,4,2,2518,4663,2,3,8,2518,0,2005
1042,2024-12-12T02:54:13Z,2014,512031,3,1,1540,3000,1,3,7,770,770,1920
10048,2024-12-12T02:54:13Z,2015,252000,3,2,1370,7500,1,3,7,1370,0,1997
18585,2024-12-12T02:54:13Z,2014,530000,3,3,1510,1125,3,3,8,1510,0,2006
15842,2024-12-12T02:54:13Z,2014,465000,3,2,1970,11088,1,4,8,1180,790,1967
2436,2024-12-12T02:54:13Z,2015,360000,2,2,1770,7607,1,4,8,1770,0,1987
7258,2024-12-12T02:54:13Z,2014,308950,4,2,1920,8562,2,4,7,1920,0,1994
13099,2024-12-12T02:54:13Z,2014,250000,3,1,990,8100,1,3,6,990,0,1949
18720,2024-12-12T02:54:13Z,2015,475000,2,1,920,5157,1,3,6,920,0,1909
1831,2024-12-12T02:54:13Z,2014,469000,2,1,1030,4400,1,3,7,1030,0,1924
3044,2024-12-12T02:54:13Z,2014,456500,3,1,1290,3880,1,4,7,1290,0,1919
16903,2024-12-12T02:54:13Z,2014,470000,4,2,2180,17180,2,4,7,2180,0,1977
731,2024-12-12T02:54:13Z,2014,315000,3,2,1540,17424,2,3,7,1540,0,1992
6114,2024-12-12T02:54:13Z,2014,541125,5,2,2740,8426,1,4,8,1370,1370,1960
14212,2024-12-12T02:54:13Z,2014,800000,3,2,3240,7857,2,3,10,3240,0,1994
1266,2024-12-12T02:54:13Z,2014,484000,6,2,3300,13501,1,3,8,2060,1240,1980
16795,2024-12-12T02:54:13Z,2014,546000,3,2,1530,3464,2,3,8,1530,0,1998
13202,2024-12-12T02:54:13Z,2014,198900,2,1,1210,18700,1,4,7,1210,0,1940
17156,2024-12-12T02:54:13Z,2014,355000,3,1,1120,7740,1,4,6,860,260,1948
11828,2024-12-12T02:54:13Z,2014,330000,4,2,1790,9920,1,4,7,1170,620,1969
19505,2024-12-12T02:54:13Z,2014,518000,4,2,2560,5672,2,3,8,2560,0,2005
15009,2024-12-12T02:54:13Z,2014,1105000,4,1,2740,4000,2,5,9,1930,810,1905
11012,2024-12-12T02:54:13Z,2014,308000,3,1,1010,8800,1,4,7,1010,0,1954
12705,2024-12-12T02:54:13Z,2015,1350000,4,1,2000,3728,1,4,9,1820,180,1926
18172,2024-12-12T02:54:13Z,2015,158000,3,1,1140,10477,1,3,6,1140,0,1942
7690,2024-12-12T02:54:13Z,2015,415000,4,2,1960,10559,2,4,7,1960,0,1955
14254,2024-12-12T02:54:13Z,2015,1950000,4,3,4150,17424,1,3,9,3130,1020,1963
14838,2024-12-12T02:54:13Z,2014,375000,5,1,2050,9360,1,3,7,1520,530,1968
19648,2024-12-12T02:54:13Z,2014,299000,2,2,1400,1262,2,3,8,1160,240,2008
14433,2024-12-12T02:54:13Z,2015,276750,3,2,1620,12482,1,4,7,1290,330,1989
6013,2024-12-12T02:54:13Z,2014,587000,4,2,3190,8737,2,3,9,3190,0,2006
16172,2024-12-12T02:54:13Z,2014,598000,4,2,3130,40918,2,3,9,3130,0,1994
1883,2024-12-12T02:54:13Z,2015,320000,3,2,1590,3480,2,3,7,1590,0,2004
10574,2024-12-12T02:54:13Z,2014,253000,3,2,1290,7372,1,5,7,1290,0,1990
3897,2024-12-12T02:54:13Z,2014,876650,3,3,2170,12508,1,5,9,1650,520,1928
8653,2024-12-12T02:54:13Z,2015,289900,3,1,1180,7068,1,3,6,1180,0,1944
17314,2024-12-12T02:54:13Z,2014,247500,2,1,700,6046,1,3,6,700,0,1950
7686,2024-12-12T02:54:13Z,2014,566000,4,2,2170,7737,2,3,8,2170,0,1987
20139,2024-12-12T02:54:13Z,2014,309000,3,2,1490,1294,2,3,7,1220,270,2010
8830,2024-12-12T02:54:13Z,2014,490600,3,2,3316,11447,2,3,9,3316,0,1986
12409,2024-12-12T02:54:13Z,2014,235000,4,1,2070,7245,1,4,7,1060,1010,1964
19572,2024-12-12T02:54:13Z,2014,373000,3,2,1400,2445,1,3,7,840,560,2002
9607,2024-12-12T02:54:13Z,2014,450000,3,2,2790,48994,2,4,9,2790,0,1984
6388,2024-12-12T02:54:13Z,2014,379500,3,2,1830,25641,2,3,8,1830,0,1989
4161,2024-12-12T02:54:13Z,2014,522500,4,1,1640,9299,1,4,7,870,770,1943
17597,2024-12-12T02:54:13Z,2015,565000,2,1,1720,3000,1,5,7,860,860,1925
3956,2024-12-12T02:54:13Z,2014,700000,4,3,3150,6175,2,3,9,3150,0,2001
16045,2024-12-12T02:54:13Z,2014,331000,2,1,1480,6210,1,3,7,1080,400,1950
4206,2024-12-12T02:54:13Z,2014,512500,3,2,1900,7604,2,3,8,1900,0,1990
8588,2024-12-12T02:54:13Z,2014,955000,3,2,3020,43560,2,3,10,2720,300,1969
7755,2024-12-12T02:54:13Z,2014,390000,3,1,2200,8036,1,3,7,1270,930,1978
15339,2024-12-12T02:54:13Z,2014,425000,4,2,1680,9545,1,4,7,1080,600,1979
9704,2024-12-12T02:54:13Z,2014,260000,3,2,2710,5000,2,3,6,2710,0,1951
3365,2024-12-12T02:54:13Z,2015,406000,4,1,1920,6000,2,3,7,1920,0,1951
1513,2024-12-12T02:54:13Z,2015,190000,2,1,700,9500,1,3,6,700,0,1951
8563,2024-12-12T02:54:13Z,2014,299900,3,2,2720,6014,2,3,7,2720,0,2002
3854,2024-12-12T02:54:13Z,2015,756000,3,2,3560,8297,1,4,8,1650,1910,1948
18989,2024-12-12T02:54:13Z,2014,370000,5,2,2250,10400,1,3,8,1280,970,1973
8170,2024-12-12T02:54:13Z,2015,470500,4,2,2070,14000,1,3,7,1720,350,1958
17041,2024-12-12T02:54:13Z,2014,370000,3,1,1690,161913,1,2,7,1430,260,1952
8879,2024-12-12T02:54:13Z,2014,289900,3,1,1899,11325,2,3,7,1899,0,1943
20303,2024-12-12T02:54:13Z,2014,605000,3,2,2610,6405,2,3,8,2610,0,2001
15516,2024-12-12T02:54:13Z,2014,724000,2,1,1560,5000,1,4,7,1560,0,1942
19273,2024-12-12T02:54:13Z,2015,655000,1,1,1660,5422,1,4,7,830,830,1908
11789,2024-12-12T02:54:13Z,2015,218000,3,1,1140,4875,1,5,6,1140,0,1970
21290,2024-12-12T02:54:13Z,2014,549995,4,3,2660,5690,2,3,8,1920,740,2014
10559,2024-12-12T02:54:13Z,2014,516000,3,3,2330,7304,1,3,9,1300,1030,1971
19144,2024-12-12T02:54:13Z,2014,235000,5,2,2500,9583,1,3,7,1300,1200,1979
6884,2024-12-12T02:54:13Z,2015,543000,3,1,1710,8364,2,3,7,1710,0,1944
14648,2024-12-12T02:54:13Z,2015,183750,3,2,1770,3451,2,3,7,1770,0,2004
6391,2024-12-12T02:54:13Z,2014,303000,2,1,1000,1075,2,3,7,840,160,2007
17891,2024-12-12T02:54:13Z,2014,615000,5,2,2480,12070,2,3,9,2480,0,1978
3242,2024-12-12T02:54:13Z,2015,491500,3,2,1560,12000,1,4,7,1110,450,1968
3331,2024-12-12T02:54:13Z,2014,380000,5,1,1320,38125,1,4,7,1120,200,1947
8605,2024-12-12T02:54:13Z,2014,594950,4,2,2720,10006,2,3,9,2720,0,1989
18724,2024-12-12T02:54:13Z,2015,450000,2,1,1010,3627,1,4,6,1010,0,1924
18862,2024-12-12T02:54:13Z,2014,740000,4,2,2300,9900,1,3,8,1600,700,1961
